order_id,order_date,product,category,price,quantity,customer_id,city,payment_method
19921981-63c3-4183-8e1f-4c4727dc9192,2023-09-02,Noise Cancelling Headphones,Electronics,1432.66,2,8993,Mexico City,Apple Pay
5156c8dd-9da3-4cf8-8571-046d2c043bf0,2024-05-02,Office Chair,Furniture,2121.04,4,6814,Shanghai,Credit Card
a2445ed3-3833-4157-9999-d71af95a0a17,2024-05-08,Backpack Travel,Accessories,260.92,4,3394,Toronto,Debit Card
5edb027c-948f-4b03-b862-5fefa1de9f84,2024-03-28,Water Bottle,Accessories,54.59,1,2907,Mexico City,Cash
59695bc2-159d-41e1-8bed-0142ef348874,2023-02-09,Laptop Pro 15,Electronics,1934.8,4,5054,Mexico City,PayPal
d3423b74-172c-4c9a-b8a2-8a8d6d4589f1,2024-04-26,Smartwatch,Electronics,1257.75,3,9216,Mexico City,Credit Card
026a0763-aaab-43a7-a73c-67e955fba298,2023-11-12,Laptop Air 13,Electronics,803.99,4,5052,Shanghai,Credit Card
c91f759b-329b-4ccb-b3d7-c20f5bbfd28f,2024-01-20,Smartwatch,Electronics,1043.36,2,5457,Shanghai,PayPal
410a99a6-efbc-479d-8ac1-9ed28a8ade9c,2023-03-27,Noise Cancelling Headphones,Electronics,695.66,2,3036,Shanghai,PayPal
fcd7dcf5-775e-4c01-a306-3ee21433febb,2023-06-06,Standing Desk,Furniture,647.83,3,4721,Vancouver,PayPal
8470557a-4b34-4511-ba86-2343a4c14b4f,2024-10-13,Office Chair,Furniture,1445.04,1,6225,New York,Credit Card
7189689d-272e-4d4c-bf04-fddc7f2678fb,2024-10-24,Noise Cancelling Headphones,Electronics,295.93,1,5118,Vancouver,Apple Pay
2ff2931b-c5f9-4eb7-b9c8-6678ef148d8d,2023-04-30,Coffee Maker,Home,1473.0,2,9457,Chicago,Apple Pay
64a5720a-6e96-4da6-b2ed-c3a91fa28e9f,2024-10-29,Noise Cancelling Headphones,Electronics,215.29,2,8953,Shanghai,Apple Pay
eb9fb3d1-117e-40d2-bc04-dbd0947faf99,2023-07-05,Coffee Maker,Home,2046.36,3,8207,Toronto,Cash
df3e95ca-16f9-4ea4-b58e-91c84b622577,2024-09-11,Standing Desk,Furniture,1526.6,2,5832,New York,Cash
130c2c51-254a-40ee-9fb7-b58df76c5cba,2024-01-02,Coffee Maker,Home,1401.45,2,9006,Shanghai,Debit Card
81ffa839-1244-40ea-ae88-614ce9d50a24,2024-04-28,Office Chair,Furniture,1969.88,1,5052,New York,Apple Pay
49198525-734d-44bf-8735-e71491828b2e,2024-07-26,Wireless Mouse,Electronics,2280.41,4,6522,Shanghai,PayPal
f3004275-a6e8-4412-8587-0087a9089ff8,2024-07-08,Laptop Pro 15,Electronics,2125.77,1,7453,Shanghai,Apple Pay
974760d3-545d-4598-a406-5d179fc9d1b6,2024-08-15,Standing Desk,Furniture,521.71,2,8538,Shanghai,Apple Pay
dcdf5498-b1e5-4ffd-8365-f07d982d7093,2024-11-28,Laptop Pro 15,Electronics,1797.28,2,1375,New York,PayPal
1cfdacb4-e7be-4fc1-b6d4-3c7efcb9498b,2024-11-06,Noise Cancelling Headphones,Electronics,891.35,4,1609,Toronto,Cash
a56853cc-13e5-41f1-b8ad-5360bf5d68f8,2024-09-18,Laptop Pro 15,Electronics,1142.75,2,9693,Toronto,Credit Card
acc7434a-9cc0-49e3-bdb3-4ab70db492b1,2024-05-31,Laptop Pro 15,Electronics,1277.75,1,8081,Vancouver,Cash
05ce1aae-33d6-465f-96c1-2e116bd7ce01,2023-05-11,Wireless Mouse,Electronics,2418.66,1,9692,Chicago,Debit Card
d9e95885-f8c1-4904-9971-de80681a0ecb,2024-10-24,Laptop Pro 15,Electronics,1302.92,4,5906,Vancouver,Apple Pay
b0815d9f-0da7-46da-b5ad-efde60b58c2f,2024-10-31,Standing Desk,Furniture,2225.84,4,8160,Mexico City,Debit Card
618a01f9-1d8f-4dc7-8b98-c28eb47c933e,2024-11-26,Wireless Mouse,Electronics,696.58,2,9227,New York,PayPal
c21d7a76-52da-43c5-810d-03eb72d5b3dd,2024-10-19,Coffee Maker,Home,928.28,2,6410,Mexico City,PayPal
ba0c9255-bd11-4973-8b82-50cc7538f4da,2024-03-02,Wireless Mouse,Electronics,993.61,4,4263,Toronto,Apple Pay
279b6d32-0d61-4194-b096-4c77dca66e72,2023-04-02,Standing Desk,Furniture,1451.17,1,1022,Vancouver,Cash
62904dc2-4339-4dc0-aeb1-b7d6f8e9210f,2024-03-17,Coffee Maker,Home,1032.68,2,9821,Vancouver,Cash
0413b889-3a6b-4338-86e5-c3d17feaf0ae,2023-02-14,Standing Desk,Furniture,2439.64,1,2879,New York,Cash
70ae1211-66e3-4f06-b6e3-ddad6eb24420,2024-04-06,Coffee Maker,Home,1493.19,1,1972,New York,Credit Card
ca6bba6c-cf14-42da-82a6-ff432a8cb924,2024-06-16,Backpack Travel,Accessories,114.28,2,7418,Shanghai,Credit Card
2f7dea86-dd50-4e07-8dec-2b5813f5edfd,2023-11-03,Smartwatch,Electronics,2435.76,3,5542,Shanghai,Credit Card
20481546-f7e5-4877-9bd4-093ced0519f0,2023-08-22,Smartwatch,Electronics,1107.86,3,2521,Toronto,PayPal
7c61f7c4-f050-4ed5-8770-26c99d0af135,2023-11-22,Backpack Travel,Accessories,2126.02,3,3945,Chicago,Debit Card
69b980eb-45c0-48de-a537-c6ecf9635a62,2024-04-18,Office Chair,Furniture,1516.88,4,4132,Mexico City,Cash
9350fec5-549e-40ba-9d0f-f382b865631a,2023-10-22,Water Bottle,Accessories,607.94,4,1961,New York,Apple Pay
eb894f99-f5a9-437b-8cff-20fa15125af9,2023-03-01,Laptop Pro 15,Electronics,940.32,3,9601,Shanghai,Debit Card
9c978e58-2895-471f-bf35-a234f6504581,2023-09-16,Smartwatch,Electronics,985.71,1,1913,Mexico City,Cash
5440bccb-658a-40e4-a8ee-1a882c1ddfb5,2024-07-04,Water Bottle,Accessories,1995.05,1,8555,Shanghai,Debit Card
05dbd787-eae4-4edd-b9a0-6aa2ed40ece0,2023-07-28,Water Bottle,Accessories,2340.25,2,6856,Toronto,Cash
457ffc48-6494-4577-bd95-2b06ab1d7115,2024-07-29,Standing Desk,Furniture,2210.09,2,6127,Toronto,Apple Pay
0667dd02-8619-4ef0-97fc-0198a962f535,2024-03-21,Smartwatch,Electronics,392.48,4,2328,Mexico City,Debit Card
b3112685-a9d8-4794-9a8a-fd5610107110,2024-02-25,Backpack Travel,Accessories,594.05,2,6595,Shanghai,Credit Card
494bec01-5c44-47cc-8977-9b7a77280a92,2024-08-13,Laptop Air 13,Electronics,1682.19,3,5669,Mexico City,Cash
041a2aa2-ec83-46be-92fa-082a7dfaeeff,2024-02-15,Laptop Pro 15,Electronics,2040.12,4,1019,Toronto,Apple Pay
ae7c4cd0-4ca7-4bed-9757-3631e52946c3,2023-12-23,Standing Desk,Furniture,1422.3,2,6627,Shanghai,Debit Card
06305b7c-6b69-42be-ad6e-dca6cc55603d,2023-07-20,Wireless Mouse,Electronics,1477.06,1,8634,Mexico City,PayPal
171d3509-3de1-4bad-83c4-d6fbfb54693c,2023-04-06,Water Bottle,Accessories,783.03,2,9120,Vancouver,Debit Card
7b78774b-2d66-46f0-800f-4239bbbacc6b,2024-02-01,Backpack Travel,Accessories,1900.06,4,6830,New York,Debit Card
1b78feeb-7917-423a-aa5e-018d6ddcb74d,2024-09-16,Office Chair,Furniture,1903.75,2,9246,Vancouver,PayPal
1b6beebf-aeab-482d-95b7-3864bcd31177,2023-11-15,Coffee Maker,Home,1835.13,4,6822,Mexico City,PayPal
2b7ab8c4-5da6-4bec-801c-8be3e115a01b,2024-09-29,Standing Desk,Furniture,1761.17,2,8702,Vancouver,Debit Card
3da17f68-da9b-4268-9bf8-b09938a1677a,2023-01-04,Backpack Travel,Accessories,739.73,3,8934,Toronto,Debit Card
46d8a3c5-d750-44e7-ab5b-7c5aedca1e19,2024-05-14,Laptop Pro 15,Electronics,1398.52,3,8742,Shanghai,Cash
3be5558f-f918-4598-a12e-fe1f93a25ec1,2023-03-05,Laptop Air 13,Electronics,731.53,1,9439,Vancouver,Cash
1becf3d9-cf5a-4196-86d5-b17a94ab7332,2023-06-17,Smartwatch,Electronics,1137.81,1,2828,Mexico City,Apple Pay
5a5217ae-a3c9-4cc9-a076-4f9ef688892c,2023-10-12,Laptop Pro 15,Electronics,2197.65,4,7525,Chicago,Debit Card
dad97dfe-8106-40a4-baad-1c8399d4fab2,2024-06-01,Laptop Air 13,Electronics,758.34,2,9461,Toronto,PayPal
0e9c2e3d-cabe-4ad7-9a0b-ba6d58db503d,2023-06-23,Office Chair,Furniture,1718.67,3,6465,Mexico City,Debit Card
433ce075-1c8a-4744-8600-9e92bd90353f,2023-06-07,Smartwatch,Electronics,1167.67,3,2884,New York,Cash
ea626ea1-3f7b-4eab-8a3d-20b3bdead0f0,2024-10-25,Smartwatch,Electronics,481.26,2,1475,Mexico City,Apple Pay
1821e433-8e4c-4efb-a1da-7afe1f44e0cb,2023-08-24,Office Chair,Furniture,615.58,1,5849,Shanghai,Cash
fb7c7222-418a-4ca2-8bf4-768adf4143c9,2023-03-27,Laptop Air 13,Electronics,2084.1,1,6453,Chicago,PayPal
bf5dd5e6-3e00-4f49-87a0-dafe77da6f44,2024-01-05,Standing Desk,Furniture,1510.91,1,2146,Chicago,PayPal
47e0cbff-a6c8-4ab7-a31a-44a21e4cb058,2024-04-03,Coffee Maker,Home,2298.24,4,5385,Toronto,Credit Card
f125e243-a6dd-4296-8e71-948ff10c3d84,2024-10-22,Office Chair,Furniture,752.63,1,9319,New York,Debit Card
eea7fd85-23d5-435e-bf18-7c813bd01320,2023-12-02,Backpack Travel,Accessories,2051.84,1,6628,New York,Cash
a6283e69-3474-4827-9dc7-838f9f8a3778,2023-12-07,Backpack Travel,Accessories,2324.14,1,7734,Toronto,Cash
f33d8c78-f3af-488d-8a0d-493d08761980,2024-01-09,Backpack Travel,Accessories,425.54,2,6097,Chicago,Apple Pay
8efe5540-a012-4731-8b1e-d042721c80f4,2024-08-15,Smartwatch,Electronics,2277.44,2,1031,Shanghai,PayPal
2e99a9d6-b0a0-46a7-bb78-73a708cd5d9b,2023-10-13,Laptop Pro 15,Electronics,1627.79,2,1595,Shanghai,Apple Pay
3231d3ad-307c-439a-a165-86b5f912a742,2023-02-18,Noise Cancelling Headphones,Electronics,1430.94,4,8733,Mexico City,PayPal
bdfd8b73-d3ad-484d-810d-0aef1644ea5f,2023-01-01,Office Chair,Furniture,364.0,2,8944,Chicago,Credit Card
114cbc0d-2d90-44b0-8b2d-35ac98337d14,2023-05-16,Water Bottle,Accessories,1683.08,2,9873,Vancouver,Credit Card
ee2ee27f-c058-4792-b8d9-f34da9810ef0,2024-06-08,Smartwatch,Electronics,346.07,4,8901,Toronto,Cash
500b4264-6939-414b-956b-c06de65e5b4c,2024-01-22,Backpack Travel,Accessories,1597.63,2,8986,New York,Debit Card
02d9ce5a-403f-469f-80b1-b1e7cfaf6e72,2024-02-03,Smartwatch,Electronics,1629.13,2,7389,New York,Cash
06f97b92-7fda-4707-b4a2-0a54e9cd2846,2023-01-04,Laptop Air 13,Electronics,1993.51,1,4292,Chicago,Credit Card
4e409010-7a48-477f-94e9-67a4774426ae,2024-01-16,Laptop Pro 15,Electronics,1522.93,2,9987,Shanghai,Credit Card
72ca9ae0-4170-4779-8fb3-98a846377a16,2024-03-18,Water Bottle,Accessories,2075.25,3,8162,Toronto,Credit Card
131eb210-b38d-4777-a236-993606565e5d,2023-02-12,Office Chair,Furniture,470.98,4,8838,Toronto,Debit Card
b0e43535-8deb-4163-b73c-18b406057473,2023-01-20,Coffee Maker,Home,1334.32,1,1043,Toronto,Credit Card
46c6cd92-c461-4e92-aeab-423748229cd0,2023-03-06,Laptop Air 13,Electronics,1436.16,3,7903,Shanghai,Credit Card
0b895456-a1d0-44e0-858b-3b612a9a737c,2023-01-11,Office Chair,Furniture,2122.77,4,3896,Toronto,Apple Pay
5663e8d3-7aa1-45a9-9c69-9b7fa84c6a0e,2024-10-17,Office Chair,Furniture,1066.75,1,2867,Vancouver,PayPal
940c3c23-0e58-44e1-ab35-1d44506e6618,2024-04-20,Laptop Air 13,Electronics,1483.27,3,6655,Toronto,Cash
5d8a6204-be45-4c49-8678-e2b6a525888d,2023-04-08,Laptop Air 13,Electronics,436.34,4,6147,Vancouver,Apple Pay
56dfee5a-f9c4-412c-ae74-cdf50030c3b7,2024-02-22,Smartwatch,Electronics,1661.03,3,3900,New York,Credit Card
18c48dca-bb35-4bdd-ba7f-d7cbe6b12201,2024-01-06,Noise Cancelling Headphones,Electronics,2313.43,1,3026,Toronto,Apple Pay
a7aa5191-6c23-4a62-ac4b-5d4db350171d,2024-10-25,Water Bottle,Accessories,742.25,4,8177,Toronto,Credit Card
9289deaf-69d2-465c-80c6-07a7ae0e1b3b,2024-02-16,Laptop Air 13,Electronics,640.13,4,2399,Shanghai,Apple Pay
2c243db8-23d6-4e8c-b713-f30a99062ad3,2023-04-11,Wireless Mouse,Electronics,1564.71,4,3511,Chicago,Credit Card
f9fb6b3f-2249-4191-8db7-596b1aa2c1fd,2023-12-15,Laptop Pro 15,Electronics,1825.31,3,7761,Chicago,Apple Pay
b176d4d8-fb51-41cf-9b11-f64de9068dde,2023-12-18,Backpack Travel,Accessories,2490.22,3,1672,Toronto,Apple Pay
2c7d0da0-0a62-4e2f-8f11-f5b21a260665,2023-04-14,Noise Cancelling Headphones,Electronics,1618.81,1,3757,Shanghai,Cash
3ca0f491-8a2a-4be5-ad85-29baef1a6208,2024-04-25,Laptop Air 13,Electronics,646.83,4,5180,Toronto,Apple Pay
d697c4ac-7831-4af3-bcca-f4c3c86b1a6d,2023-05-29,Laptop Pro 15,Electronics,1911.4,1,1548,Toronto,Cash
00ec1ada-873d-4b4e-8f4c-0e46b47875d6,2023-10-16,Smartwatch,Electronics,207.53,4,3540,Vancouver,PayPal
07bfd38a-a8ed-4b7c-9d1b-a4fb52df1b46,2024-08-05,Wireless Mouse,Electronics,1556.64,2,3602,Mexico City,Cash
110cde94-0879-4f49-bba9-13fda4551c87,2023-12-28,Office Chair,Furniture,1875.72,3,3996,Toronto,Apple Pay
82fcf3d6-aa58-490e-bd04-1cb8cda53cad,2024-05-08,Office Chair,Furniture,1940.44,4,9278,New York,Debit Card
38beea63-c28e-4ac7-bc78-f916b6aa26bc,2023-11-13,Smartwatch,Electronics,2236.15,1,6491,Chicago,Debit Card
eaac2cba-c68e-4e8d-9b97-f2885ec0a2d5,2024-03-27,Standing Desk,Furniture,264.91,1,5878,New York,Debit Card
e739de13-78e9-4e63-8e16-820c905f91cf,2023-12-12,Wireless Mouse,Electronics,2491.01,1,8159,Mexico City,Debit Card
a71389cd-02d2-43bf-b9f5-2aa14f713fcd,2023-03-10,Noise Cancelling Headphones,Electronics,700.14,1,9108,Vancouver,Debit Card
e7559dc3-37b8-4981-948f-fc5bd22203e9,2023-08-16,Noise Cancelling Headphones,Electronics,471.82,2,1497,Shanghai,Apple Pay
48d1909c-01f5-4867-bfbc-8bff64f055cd,2024-02-27,Noise Cancelling Headphones,Electronics,1156.74,3,4757,Chicago,Apple Pay
a33b128c-0c61-42b8-b75f-bdb3845298fa,2023-12-14,Water Bottle,Accessories,775.17,1,1043,Toronto,Debit Card
a751989c-bc34-49e6-96a7-893b396dd0e1,2024-01-13,Laptop Pro 15,Electronics,410.59,2,2075,Toronto,Debit Card
5e28a87c-dc2d-4816-a9be-8d122047ea98,2023-05-15,Smartwatch,Electronics,1979.8,3,8358,Shanghai,Debit Card
aff8e4f0-ec37-45e1-bd87-a42701cd4a97,2023-12-28,Backpack Travel,Accessories,992.87,1,8124,Shanghai,Cash
eb1b187d-180e-4b28-a891-8233ef3b5cb5,2023-07-26,Backpack Travel,Accessories,2100.8,3,9991,Shanghai,Apple Pay
fa0f87d8-20e6-4b43-b43f-c8beb6949d7d,2023-12-30,Standing Desk,Furniture,523.45,4,4544,New York,Debit Card
2bd14c86-4ba7-4f02-a0a6-7f655645b7e2,2023-04-23,Laptop Air 13,Electronics,850.85,1,9216,Toronto,Apple Pay
04863676-7fd2-448c-9740-11238d0e6b20,2023-04-07,Water Bottle,Accessories,670.55,3,2935,Mexico City,Apple Pay
89bcd37d-0594-45d6-9e86-d43af18354a6,2024-10-12,Backpack Travel,Accessories,798.12,1,4294,New York,Apple Pay
e0c131cf-d701-4f25-b95f-5a313ed1d9f8,2023-10-27,Wireless Mouse,Electronics,432.38,1,8685,Shanghai,PayPal
377ca985-8531-4c3e-977c-05412950e488,2023-12-21,Backpack Travel,Accessories,1074.52,1,9314,Shanghai,Cash
9a2208f0-2bd0-4620-bbd8-e38a249af78b,2023-10-04,Laptop Air 13,Electronics,163.36,2,8979,New York,Cash
75d643bc-bfad-432c-a5e7-0b5f85f3528e,2023-10-07,Standing Desk,Furniture,515.16,4,8010,Vancouver,Apple Pay
e83c6fcd-4635-4c1f-827e-2a8f06ec9f0c,2024-06-21,Wireless Mouse,Electronics,1618.48,3,1435,Toronto,PayPal
e53d7dae-fada-486e-9a06-151932ada811,2023-08-09,Noise Cancelling Headphones,Electronics,1442.99,2,9695,Vancouver,PayPal
2aaf3e88-c445-48e9-b1e6-84680c089fa5,2023-07-26,Smartwatch,Electronics,796.3,3,1799,Shanghai,Debit Card
d1771f73-c14e-4105-8676-2c9035eb0e53,2024-10-02,Backpack Travel,Accessories,520.07,3,3504,Mexico City,Cash
46d81d42-e929-4547-8a08-bd52994f74dd,2024-09-02,Standing Desk,Furniture,1397.2,1,8259,New York,PayPal
ff04ba3b-740f-4b4b-a81e-3e55e3f9d3d4,2023-06-27,Office Chair,Furniture,141.31,4,4913,New York,Credit Card
bf7bcf15-7dd4-48ef-be4c-ad27742d517c,2024-01-17,Standing Desk,Furniture,2157.51,4,8402,Chicago,PayPal
c9c3aba0-676f-4f24-8f80-9be3c262ba18,2023-06-26,Laptop Air 13,Electronics,1340.57,1,3067,New York,PayPal
7a6f2591-ecd6-4dbb-a0b9-cac59f16c2fa,2023-09-30,Wireless Mouse,Electronics,1539.42,3,1905,Shanghai,Apple Pay
e64681df-a3d0-4e06-bc75-5f44dd7747b2,2023-09-05,Noise Cancelling Headphones,Electronics,1816.99,3,6031,Vancouver,Apple Pay
5c5b2ac1-e775-4487-93a4-d9026743f708,2023-05-18,Coffee Maker,Home,1230.39,3,1392,Chicago,Cash
c010b4f2-64d8-4e1d-940c-1261e7c03895,2024-06-22,Coffee Maker,Home,464.8,3,6244,Toronto,Cash
2bd9ffe0-0aaa-4d16-828a-dfb42ca434c7,2024-02-29,Office Chair,Furniture,416.31,4,1343,Chicago,Cash
6d070a40-256e-4df5-bda8-2da85020da15,2023-10-31,Coffee Maker,Home,2496.52,2,5279,Toronto,Apple Pay
096df4f8-2dcc-4db5-ab74-0c2e9bd8715f,2024-12-01,Coffee Maker,Home,2382.81,3,2037,Mexico City,Cash
0cf4bc14-e405-4d7b-bbd1-cdb47e0ef9ff,2023-09-07,Backpack Travel,Accessories,1058.42,3,5919,Toronto,Debit Card
6a891df3-a18e-42b2-a982-23f661fb60ec,2023-03-27,Wireless Mouse,Electronics,2478.45,4,7916,New York,PayPal
33dd67e4-1482-439d-b9fe-90aa006178a0,2024-11-02,Office Chair,Furniture,2311.66,1,5491,Shanghai,PayPal
afffe100-b8f0-4983-b7b3-ba7c1600748e,2024-04-09,Office Chair,Furniture,1753.58,3,5778,Shanghai,Cash
b3f1e8ba-d9c6-455e-9244-2a8712346d42,2024-04-17,Smartwatch,Electronics,2235.18,1,2974,New York,PayPal
feb483c7-d63f-4c08-a986-720d9a1aac6d,2024-04-30,Wireless Mouse,Electronics,1561.22,2,5858,Toronto,Credit Card
0ecb2f27-e3a8-4d58-98b7-3073d11d8a08,2023-09-03,Office Chair,Furniture,1941.15,2,5498,Mexico City,Cash
eab3b6ee-6ba3-46e2-a82e-d33f0b0c550b,2024-04-01,Water Bottle,Accessories,1670.98,1,4804,Mexico City,Debit Card
fc9f281e-1368-4a7f-ab5b-77eb98ae7f59,2023-03-05,Noise Cancelling Headphones,Electronics,1731.91,3,8048,New York,Cash
92afa592-9f52-41b5-bc14-8d8f24e9dafc,2023-09-27,Laptop Air 13,Electronics,489.72,4,2900,Mexico City,Credit Card
a5bed092-6c36-401a-8398-f680d2f92ab0,2023-12-10,Laptop Pro 15,Electronics,1550.17,4,3941,Vancouver,Credit Card
e2bafbb6-3f6b-4c28-924b-5cd8ef17a189,2023-04-20,Noise Cancelling Headphones,Electronics,2088.46,4,6695,Mexico City,Credit Card
c68796ad-f5b3-4c5f-8055-0c6cfa401ce0,2024-07-18,Coffee Maker,Home,706.79,1,2020,Chicago,Debit Card
9f2af24f-68ad-418c-9c19-634268498293,2023-09-23,Wireless Mouse,Electronics,2473.72,1,1014,Toronto,Apple Pay
97c9af40-602a-4dc0-976b-b48ba3ce936d,2023-06-11,Coffee Maker,Home,652.27,2,4239,Mexico City,PayPal
0f78f8e2-4a3e-4497-9225-01cad6a5afbc,2024-02-23,Coffee Maker,Home,1793.26,1,7404,Chicago,Credit Card
e7ef6ef1-6b18-4a1f-9e1b-8b3deee0ad16,2023-01-04,Noise Cancelling Headphones,Electronics,2031.88,3,1097,Mexico City,Apple Pay
9ab2317a-ef32-455c-9a03-e82f3f6cc29f,2024-02-12,Standing Desk,Furniture,1778.82,4,8111,Shanghai,Cash
2a82833d-f500-440c-a924-9a987adcd20b,2024-03-26,Noise Cancelling Headphones,Electronics,1928.7,2,4558,Chicago,Credit Card
710612a3-10c6-498a-8304-f738cd7fed89,2024-04-15,Backpack Travel,Accessories,379.2,2,2531,Vancouver,PayPal
a0bdd6b8-0a96-44f4-ba4f-61fb85dc0320,2023-07-16,Smartwatch,Electronics,1589.9,4,7753,Chicago,Debit Card
f7cc12e5-14b1-40b3-9a20-1ec041ab49c4,2023-02-20,Wireless Mouse,Electronics,2378.0,3,7650,Vancouver,Credit Card
eeed98b1-2ae4-4c05-a11f-ded829c5e3ff,2023-08-19,Laptop Air 13,Electronics,1889.63,3,7645,Mexico City,Apple Pay
2942c641-b3dd-4c90-8628-c7be747e0a59,2023-01-25,Office Chair,Furniture,13.15,4,8713,Mexico City,Apple Pay
1234c6b1-31c8-4de9-a831-d5d8054b4137,2024-09-29,Laptop Pro 15,Electronics,421.1,4,1977,Shanghai,Debit Card
69ce3efd-79f0-468e-8f5d-051b72a6ca1c,2023-08-16,Noise Cancelling Headphones,Electronics,27.67,1,2825,Vancouver,Debit Card
8bcf2847-bb1b-4e0b-9d84-61952f993442,2024-07-21,Water Bottle,Accessories,1910.94,3,3058,Vancouver,PayPal
5cb1d75f-e1a6-4130-8158-0683d8f3790e,2023-06-05,Backpack Travel,Accessories,345.1,3,8837,Chicago,Apple Pay
3eb4fe1c-f0a9-45e6-b21b-7c4117fa0838,2024-06-12,Laptop Air 13,Electronics,792.54,2,6864,Toronto,Debit Card
930104d7-4a1d-4cbd-a76b-b82a385d9113,2023-08-04,Laptop Pro 15,Electronics,1722.51,2,4274,New York,Apple Pay
80aeb08a-2951-4b37-8f5c-dd8eb4bacf17,2023-01-16,Wireless Mouse,Electronics,1766.59,2,6336,Shanghai,Credit Card
bd35b112-2b42-4daa-b0b0-0325375e86a1,2023-11-20,Noise Cancelling Headphones,Electronics,2205.28,2,9402,Vancouver,Apple Pay
4b5af8a9-e512-42cf-ad02-e73c63fed4d0,2024-02-14,Laptop Pro 15,Electronics,1496.46,4,8622,Toronto,Cash
94ca7a90-bfd3-4157-ac30-1e05ab8294b7,2023-02-23,Water Bottle,Accessories,366.1,1,5145,Toronto,PayPal
7b6d2ba5-3194-44cc-844a-ea1386e55767,2024-10-23,Standing Desk,Furniture,689.95,1,8251,Shanghai,PayPal
2769467a-7749-4ecc-93d1-b43780e43d2b,2023-01-27,Wireless Mouse,Electronics,2394.37,4,2863,Shanghai,Cash
c94d1ccc-8fcc-4ea8-b5ca-29e4d8f129f6,2024-08-26,Coffee Maker,Home,2441.62,1,2575,Mexico City,Credit Card
77e09199-1330-478b-9420-0b39c2f42bfb,2023-12-08,Backpack Travel,Accessories,1316.05,4,7351,New York,Cash
05b41c9a-a7f2-40c5-89d2-dd03df35549a,2024-06-29,Laptop Air 13,Electronics,2130.9,2,6423,Mexico City,PayPal
2d60fcff-dd68-4d50-8e19-d965f0095eb7,2023-03-15,Laptop Air 13,Electronics,573.46,1,3868,Mexico City,Credit Card
1bf97356-3a0d-4655-bf7e-55a04120bd41,2024-09-22,Noise Cancelling Headphones,Electronics,1967.32,1,2219,Mexico City,Apple Pay
19515274-1bb5-4677-ad74-b013d3a7494e,2024-05-15,Backpack Travel,Accessories,1574.01,4,2608,Vancouver,Cash
c99f02a9-0a0a-4037-b0d6-67096eab2cf2,2024-04-16,Backpack Travel,Accessories,2260.46,1,3570,Toronto,Credit Card
5d7dcb21-f70f-4aab-a60f-625dfe7eb659,2024-02-28,Backpack Travel,Accessories,128.16,4,3070,Mexico City,Credit Card
49f3d619-05a7-4c94-91ec-052ce4427b15,2024-06-14,Noise Cancelling Headphones,Electronics,85.19,3,4866,Toronto,Apple Pay
4c71e14b-11fb-40ba-ab6a-943166cc8649,2024-10-19,Laptop Pro 15,Electronics,1216.57,2,6907,Vancouver,Cash
f00e44b0-0809-43cd-a88e-84a32d363073,2023-12-24,Office Chair,Furniture,2245.78,2,2289,Chicago,Debit Card
11933130-3308-4f39-bb30-ff327217b15c,2023-01-08,Wireless Mouse,Electronics,889.15,2,2040,Vancouver,Debit Card
4711c93d-bb06-464a-9624-c71b9050d68a,2024-07-05,Office Chair,Furniture,55.1,3,7922,Toronto,Cash
7bc0bb6c-62ed-45c4-b35c-29b4615a0745,2023-01-05,Standing Desk,Furniture,1127.14,3,3297,Shanghai,Apple Pay
4d52ffd1-5d7d-4825-bd02-cdda575011ae,2023-07-24,Laptop Air 13,Electronics,860.29,2,4231,Chicago,Credit Card
362715b4-bf85-4a14-a7a9-e466258aebba,2023-12-08,Coffee Maker,Home,358.41,4,9791,Mexico City,Debit Card
b2d88dac-1a1c-4098-8ae5-e5f1c436dcd3,2024-09-06,Coffee Maker,Home,2250.95,1,1905,Toronto,Debit Card
45d3d7c1-e153-4a21-8253-3a7b53a844a1,2024-03-23,Laptop Pro 15,Electronics,1483.19,4,9793,Toronto,Cash
4b42883a-0150-49d1-b812-c2d32cb725ff,2023-11-23,Office Chair,Furniture,1197.88,2,3786,New York,Credit Card
b8281b35-c929-4993-a18e-454d8bcac5c6,2023-10-21,Smartwatch,Electronics,2317.56,2,3011,Chicago,Apple Pay
659dd3ad-ea88-4040-8e30-ba797af984b5,2023-09-19,Noise Cancelling Headphones,Electronics,613.53,1,9981,New York,Cash
005368ff-79b1-4b47-9a9b-e22314e1e291,2023-04-21,Wireless Mouse,Electronics,2450.14,3,5874,Shanghai,Debit Card
3dbf6363-23c8-40e5-91ec-db6f07c46139,2024-03-09,Laptop Pro 15,Electronics,1288.46,2,6129,Shanghai,Cash
b2049580-8c11-4e06-a9ef-77c9f29ed609,2024-02-09,Water Bottle,Accessories,110.8,1,7795,Shanghai,Credit Card
ae014908-94ae-44f8-9270-41675ff064b3,2023-02-25,Backpack Travel,Accessories,1387.05,2,8575,Chicago,Apple Pay
2d8eefb7-8315-4ddd-abb2-a58014e1ccd8,2023-03-22,Coffee Maker,Home,2044.83,4,9427,Shanghai,Cash
2ad6e3c6-ac29-4974-8c24-aaf0ab3be2f5,2023-03-24,Smartwatch,Electronics,1105.59,4,4998,Vancouver,PayPal
f1e04575-d6f0-47b8-b2bc-bd33535e144b,2024-08-10,Standing Desk,Furniture,911.96,4,3576,Chicago,Apple Pay
